11,0,0,0,218,42,10,1
805,700,94,118,29954,332,862,1
949,1148,107,43,139366,1478,6872,1
0,0,0,0,141,27,5,1
416,771,43,10,18898,6583,405,1
1118,1203,168,137,44204,4855,881,1
244,92,13,6,9010,308,801,1
1580,737,13,20,61767,3023,2010,1
4,6,0,1,739,75,19,1
20,10,0,1,2065,57,705,1
147,53,12,8,10264,100,3279,1
187,479,65,3,11228,186,1803,1
14,5,1,1,2751,268,205,1
5,2,0,1,1021,171,99,1
292,78,14,13,18882,196,5458,1
11,0,0,0,218,42,10,1
2119,2424,282,46,302538,3146,15388,1
0,0,0,0,141,27,5,1
416,769,43,10,18903,6583,405,1
1118,1201,168,137,44187,4855,881,1
244,88,13,6,9020,308,801,1
815,697,94,120,30060,332,865,1
1580,735,13,20,61761,3021,2010,1
485,912,28,4,46305,3842,1553,1
4,4,0,1,744,75,19,1
20,8,0,1,2070,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11233,191,1803,1
14,3,1,1,2745,268,205,1
5,0,0,1,1026,176,99,1
292,76,14,13,18887,196,5458,1
11,0,0,0,218,42,10,1
805,698,94,118,29927,332,862,1
1932,2198,189,19,274354,1478,13399,1
0,0,0,0,141,27,5,1
416,769,43,10,18871,6583,405,1
1118,1201,168,137,44137,4855,881,1
244,88,13,6,8956,308,801,1
1580,735,13,20,61720,3021,2010,1
4,4,0,1,712,75,19,1
20,8,0,1,2038,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11201,159,1803,1
14,3,1,1,2704,268,205,1
5,0,0,1,994,144,99,1
292,76,14,13,18855,196,5458,1
11,0,0,0,218,42,10,1
1395,1625,159,40,195224,1478,9020,1
0,0,0,0,141,27,5,1
416,769,43,10,18904,6583,405,1
1118,1201,168,137,44226,4855,881,1
244,88,13,6,9022,308,801,1
815,697,94,120,30061,332,865,1
1580,735,13,20,61779,3021,2010,1
4,4,0,1,745,75,19,1
20,8,0,1,2071,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11234,192,1803,1
14,3,1,1,2763,268,205,1
5,0,0,1,1027,177,99,1
292,76,14,13,18888,196,5458,1
11,0,0,0,218,42,10,1
805,698,94,118,29941,332,862,1
1968,2402,174,175,288414,2150,13630,1
0,0,0,0,141,27,5,1
416,769,43,10,18885,6583,405,1
1118,1201,168,137,44163,4855,881,1
244,88,13,6,8984,308,801,1
1580,735,13,20,61740,3021,2010,1
4,4,0,1,726,75,19,1
20,8,0,1,2052,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11215,173,1803,1
14,3,1,1,2724,268,205,1
5,0,0,1,1008,158,99,1
292,76,14,13,18869,196,5458,1
11,0,0,0,218,42,10,1
212,229,16,28,32047,1478,1434,1
0,0,0,0,141,27,5,1
416,769,43,10,18908,6583,405,1
1118,1201,168,137,44234,4855,881,1
244,88,13,6,9030,308,801,1
815,697,94,120,30065,332,865,1
1580,735,13,20,61785,3021,2010,1
4,4,0,1,749,75,19,1
20,8,0,1,2075,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11238,196,1803,1
14,3,1,1,2771,268,205,1
5,0,0,1,1031,181,99,1
292,76,14,13,18892,196,5458,1
11,0,0,0,218,42,10,1
805,698,94,118,29957,332,862,1
166,176,13,16,25962,1478,1221,1
0,0,0,0,141,27,5,1
416,769,43,10,18901,6583,405,1
1118,1201,168,137,44217,4855,881,1
244,88,13,6,9016,308,801,1
1580,735,13,20,61773,3021,2010,1
4,4,0,1,742,75,19,1
20,8,0,1,2068,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11231,189,1803,1
14,3,1,1,2759,268,205,1
5,0,0,1,1024,174,99,1
292,76,14,13,18885,196,5458,1
11,0,0,0,218,42,10,1
805,698,94,118,29958,332,862,1
85,90,9,16,15093,1478,712,1
0,0,0,0,141,27,5,1
416,769,43,10,18902,6583,405,1
1118,1201,168,137,44204,4855,881,1
244,88,13,6,9018,308,801,1
1580,735,13,20,61765,3021,2010,1
4,4,0,1,743,75,19,1
20,8,0,1,2069,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11232,190,1803,1
14,3,1,1,2753,268,205,1
5,0,0,1,1025,175,99,1
292,76,14,13,18886,196,5458,1
11,0,0,0,218,42,10,1
1920,2317,175,49,285126,2097,12457,1
0,0,0,0,141,27,5,1
416,769,43,10,18914,6583,405,1
1118,1201,168,137,44252,4855,881,1
244,88,13,6,9042,308,801,1
815,697,94,120,30071,332,865,1
1580,735,13,20,61799,3021,2010,1
4,4,0,1,755,75,19,1
20,8,0,1,2081,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11244,202,1803,1
14,3,1,1,2783,268,205,1
5,0,0,1,1037,187,99,1
292,76,14,13,18898,196,5458,1
11,0,0,0,218,42,10,1
805,698,94,118,29961,332,862,1
1341,1600,148,190,267467,1478,10983,1
0,0,0,0,141,27,5,1
416,769,43,10,18905,6583,405,1
1118,1201,168,137,44227,4855,881,1
244,88,13,6,9024,308,801,1
1580,735,13,20,61782,3021,2010,1
4,4,0,1,746,75,19,1
20,8,0,1,2072,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11235,193,1803,1
14,3,1,1,2766,268,205,1
5,0,0,1,1028,178,99,1
292,76,14,13,18889,196,5458,1
11,0,0,0,218,42,10,1
805,698,94,118,29926,332,862,1
990,1214,110,25,145307,1478,6256,1
95,141,4,1,14565,8634,226,1
0,0,0,0,141,27,5,1
416,769,43,10,18870,6583,405,1
1118,1201,168,137,44148,4855,881,1
244,88,13,6,8954,308,801,1
1556,729,13,19,61060,2900,1996,1
95,141,4,1,14577,8680,228,1
4,4,0,1,711,75,19,1
20,8,0,1,2037,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11200,158,1803,1
14,3,1,1,2709,268,205,1
5,0,0,1,993,143,99,1
292,76,14,13,18854,196,5458,1
95,141,4,1,14703,8813,224,1
11,0,0,0,218,42,10,1
2207,2467,270,34,305808,1478,16160,1
0,0,0,0,141,27,5,1
416,769,43,10,18881,6583,405,1
1118,1201,168,137,44169,4855,881,1
244,88,13,6,8976,308,801,1
815,697,94,120,30038,332,865,1
1580,735,13,20,61741,3021,2010,1
4,4,0,1,722,75,19,1
20,8,0,1,2048,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11211,169,1803,1
14,3,1,1,2723,268,205,1
5,0,0,1,1004,154,99,1
292,76,14,13,18865,196,5458,1
11,0,0,0,218,42,10,1
805,700,94,118,29943,332,862,1
410,493,45,40,62047,1478,2620,1
0,0,0,0,141,27,5,1
416,771,43,10,18887,6583,405,1
1118,1203,168,137,44187,4855,881,1
244,92,13,6,8988,308,801,1
1556,731,13,19,61087,2900,1996,1
4,6,0,1,728,75,19,1
20,10,0,1,2054,57,705,1
147,53,12,8,10264,100,3279,1
187,479,65,3,11217,175,1803,1
14,5,1,1,2737,268,205,1
5,2,0,1,1010,160,99,1
292,78,14,13,18871,196,5458,1
11,0,0,0,218,42,10,1
1684,2054,180,64,244413,1478,11194,1
0,0,0,0,141,27,5,1
416,769,43,10,18875,6583,405,1
1118,1201,168,137,44159,4855,881,1
244,88,13,6,8964,308,801,1
815,697,94,120,30032,332,865,1
1580,735,13,20,61733,3021,2010,1
4,4,0,1,716,75,19,1
20,8,0,1,2042,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11205,163,1803,1
14,3,1,1,2715,268,205,1
5,0,0,1,998,148,99,1
292,76,14,13,18859,196,5458,1
11,0,0,0,218,42,10,1
805,698,94,118,29929,332,862,1
2320,2487,224,269,351732,1874,17506,1
0,0,0,0,141,27,5,1
101,143,4,1,14831,8715,238,1
416,769,43,10,18873,6583,405,1
1118,1201,168,137,44153,4855,881,1
244,88,13,6,8960,308,801,1
1580,735,13,20,61729,3021,2010,1
4,4,0,1,714,75,19,1
20,8,0,1,2040,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11203,161,1803,1
14,3,1,1,2713,268,205,1
5,0,0,1,996,146,99,1
292,76,14,13,18857,196,5458,1
11,0,0,0,218,42,10,1
573,610,53,25,80776,2003,3736,1
0,0,0,0,141,27,5,1
416,769,43,10,18926,6583,405,1
1118,1201,168,137,44266,4855,881,1
244,88,13,6,9066,308,801,1
815,697,94,120,30083,332,865,1
1580,735,13,20,61811,3021,2010,1
4,4,0,1,767,75,19,1
20,8,0,1,2093,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11256,214,1803,1
14,3,1,1,2796,268,205,1
5,0,0,1,1049,199,99,1
292,76,14,13,18910,199,5458,1
11,0,0,0,218,42,10,1
805,698,94,118,29918,332,862,1
1224,1359,155,34,170900,1478,8180,1
0,0,0,0,141,27,5,1
416,769,43,10,18862,6583,405,1
1118,1201,168,137,44116,4855,881,1
244,88,13,6,8938,308,801,1
1580,735,13,20,61705,3021,2010,1
4,4,0,1,703,75,19,1
20,8,0,1,2029,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11192,150,1803,1
14,3,1,1,2689,268,205,1
5,0,0,1,985,135,99,1
292,76,14,13,18846,196,5458,1
11,0,0,0,218,42,10,1
2130,2581,177,58,303733,2174,16366,1
0,0,0,0,141,27,5,1
101,143,4,1,14889,8798,234,1
416,769,43,10,18875,6583,405,1
1118,1201,168,137,44155,4855,881,1
244,88,13,6,8964,308,801,1
815,697,94,120,30032,332,865,1
1580,735,13,20,61728,3021,2010,1
4,4,0,1,716,75,19,1
20,8,0,1,2042,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11205,163,1803,1
14,3,1,1,2715,268,205,1
5,0,0,1,998,148,99,1
292,76,14,13,18859,196,5458,1
11,0,0,0,218,42,10,1
805,698,94,118,29928,332,862,1
177,175,12,22,26881,1478,1279,1
0,0,0,0,141,27,5,1
416,769,43,10,18872,6583,405,1
1118,1201,168,137,44146,4855,881,1
244,88,13,6,8958,308,801,1
1580,735,13,20,61722,3021,2010,1
4,4,0,1,713,75,19,1
20,8,0,1,2039,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11202,160,1803,1
14,3,1,1,2709,268,205,1
5,0,0,1,995,145,99,1
292,76,14,13,18856,196,5458,1
11,0,0,0,218,42,10,1
85,90,9,16,15191,1478,712,1
0,0,0,0,141,27,5,1
416,769,43,10,18899,6583,405,1
1118,1201,168,137,44205,4855,881,1
244,88,13,6,9012,308,801,1
815,697,94,120,30056,332,865,1
1580,735,13,20,61768,3021,2010,1
4,4,0,1,740,75,19,1
20,8,0,1,2066,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11229,187,1803,1
14,3,1,1,2752,268,205,1
5,0,0,1,1022,172,99,1
292,76,14,13,18883,196,5458,1
11,0,0,0,218,42,10,1
268,307,40,28,41675,1478,1877,1
0,0,0,0,141,27,5,1
416,769,43,10,18887,6583,405,1
1118,1201,168,137,44187,4855,881,1
244,88,13,6,8988,308,801,1
815,697,94,120,30044,332,865,1
1580,735,13,20,61753,3021,2010,1
4,4,0,1,728,75,19,1
20,8,0,1,2054,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11217,175,1803,1
14,3,1,1,2737,268,205,1
5,0,0,1,1010,160,99,1
292,76,14,13,18871,196,5458,1
11,0,0,0,218,42,10,1
805,698,94,118,29924,332,862,1
500,625,55,19,83843,2931,3378,1
0,0,0,0,141,27,5,1
416,769,43,10,18868,6583,405,1
1118,1201,168,137,44128,4855,881,1
244,88,13,6,8950,308,801,1
1580,735,13,20,61714,3021,2010,1
4,4,0,1,709,75,19,1
20,8,0,1,2035,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11198,156,1803,1
14,3,1,1,2698,268,205,1
5,0,0,1,991,141,99,1
292,76,14,13,18852,196,5458,1
11,0,0,0,218,42,10,1
805,698,94,118,29948,332,862,1
270,292,24,16,39627,1478,1688,1
0,0,0,0,141,27,5,1
416,769,43,10,18892,6583,405,1
1118,1201,168,137,44198,4855,881,1
244,88,13,6,8998,308,801,1
1556,729,13,19,61093,2900,1996,1
4,4,0,1,733,75,19,1
20,8,0,1,2059,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11222,180,1803,1
14,3,1,1,2745,268,205,1
5,0,0,1,1015,165,99,1
292,76,14,13,18876,196,5458,1
98,142,4,1,14799,8701,238,1
11,0,0,0,218,42,10,1
283,304,25,58,41904,1478,1864,1
0,0,0,0,141,27,5,1
416,769,43,10,18881,6583,405,1
1118,1201,168,137,44173,4855,881,1
244,88,13,6,8976,308,801,1
815,697,94,120,30038,332,865,1
1580,735,13,20,61742,3021,2010,1
4,4,0,1,722,75,19,1
20,8,0,1,2048,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11211,169,1803,1
14,3,1,1,2727,268,205,1
5,0,0,1,1004,154,99,1
292,76,14,13,18865,196,5458,1
11,0,0,0,218,42,10,1
1386,1525,148,19,191966,1478,9786,1
0,0,0,0,141,27,5,1
416,770,43,10,18901,6583,405,1
1118,1202,168,137,44211,4855,881,1
244,90,13,6,9016,308,801,1
815,698,94,120,30058,332,865,1
1580,736,13,20,61771,3021,2010,1
4,5,0,1,742,75,19,1
20,9,0,1,2068,57,705,1
147,53,12,8,10264,100,3279,1
187,478,65,3,11231,189,1803,1
14,4,1,1,2756,268,205,1
5,1,0,1,1024,174,99,1
292,77,14,13,18885,196,5458,1
11,0,0,0,218,42,10,1
195,214,9,25,28771,1478,1580,1
0,0,0,0,141,27,5,1
416,769,43,10,18892,6583,405,1
1118,1201,168,137,44196,4855,881,1
244,88,13,6,8998,308,801,1
815,697,94,120,30049,332,865,1
1580,735,13,20,61760,3021,2010,1
4,4,0,1,733,75,19,1
20,8,0,1,2059,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11222,180,1803,1
14,3,1,1,2744,268,205,1
5,0,0,1,1015,165,99,1
292,76,14,13,18876,196,5458,1
11,0,0,0,218,42,10,1
773,996,101,49,118427,1478,4606,1
0,0,0,0,141,27,5,1
416,769,43,10,18895,6583,405,1
1118,1201,168,137,44211,4855,881,1
244,88,13,6,9004,308,801,1
95,141,4,1,14807,8736,230,1
815,697,94,120,30052,332,865,1
1580,735,13,20,61769,3021,2010,1
4,4,0,1,736,75,19,1
20,8,0,1,2062,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11225,183,1803,1
14,3,1,1,2753,268,205,1
5,0,0,1,1018,168,99,1
292,76,14,13,18879,196,5458,1
11,0,0,0,218,42,10,1
805,699,94,118,29965,332,862,1
310,368,30,76,47940,1478,2383,1
0,0,0,0,141,27,5,1
416,770,43,10,18909,6583,405,1
1118,1202,168,137,44227,4855,881,1
244,90,13,6,9032,308,801,1
1580,736,13,20,61783,3021,2010,1
4,5,0,1,750,75,19,1
20,9,0,1,2076,57,705,1
147,53,12,8,10264,100,3279,1
187,478,65,3,11239,197,1803,1
14,4,1,1,2768,268,205,1
5,1,0,1,1032,182,99,1
292,77,14,13,18893,196,5458,1
11,0,0,0,218,42,10,1
740,904,79,34,110524,1478,5040,1
101,143,4,1,14804,8777,226,1
0,0,0,0,141,27,5,1
416,769,43,10,18866,6583,405,1
1118,1201,168,137,44136,4855,881,1
244,88,13,6,8946,308,801,1
815,697,94,120,30023,332,865,1
1580,735,13,20,61715,3021,2010,1
4,4,0,1,707,75,19,1
20,8,0,1,2033,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11196,154,1803,1
14,3,1,1,2701,268,205,1
5,0,0,1,989,139,99,1
292,76,14,13,18850,196,5458,1
11,0,0,0,218,42,10,1
805,698,94,118,29944,332,862,1
2108,2443,267,40,302216,1713,15448,1
0,0,0,0,141,27,5,1
416,769,43,10,18888,6583,405,1
1118,1201,168,137,44182,4855,881,1
244,88,13,6,8990,308,801,1
1580,735,13,20,61748,3021,2010,1
4,4,0,1,729,75,19,1
20,8,0,1,2055,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11218,176,1803,1
14,3,1,1,2735,268,205,1
5,0,0,1,1011,161,99,1
292,76,14,13,18872,196,5458,1
11,0,0,0,218,42,10,1
153,127,9,16,21748,1478,1167,1
0,0,0,0,141,27,5,1
416,769,43,10,18918,6583,405,1
1118,1201,168,137,44244,4855,881,1
244,88,13,6,9050,308,801,1
815,697,94,120,30075,332,865,1
1580,735,13,20,61795,3021,2010,1
4,4,0,1,759,75,19,1
20,8,0,1,2085,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11248,206,1803,1
14,3,1,1,2781,268,205,1
5,0,0,1,1041,191,99,1
292,76,14,13,18902,196,5458,1
11,0,0,0,218,42,10,1
98,143,4,1,14683,8748,222,1
805,699,94,118,29928,332,862,1
320,345,24,22,46526,1478,2138,1
0,0,0,0,141,27,5,1
416,770,43,10,18872,6583,405,1
1118,1202,168,137,44152,4855,881,1
244,90,13,6,8958,308,801,1
1580,736,13,20,61728,3021,2010,1
4,5,0,1,713,75,19,1
20,9,0,1,2039,57,705,1
147,53,12,8,10264,100,3279,1
187,478,65,3,11202,160,1803,1
14,4,1,1,2712,268,205,1
5,1,0,1,995,145,99,1
292,77,14,13,18856,196,5458,1
95,142,4,1,14558,8679,222,1
11,0,0,0,218,42,10,1
805,699,94,118,29969,332,862,1
137,143,14,16,20988,1478,1002,1
0,0,0,0,141,27,5,1
416,770,43,10,18913,6583,405,1
1118,1202,168,137,44245,4855,881,1
244,90,13,6,9040,308,801,1
1580,736,13,20,61795,3021,2010,1
4,5,0,1,754,75,19,1
20,9,0,1,2080,57,705,1
147,53,12,8,10264,100,3279,1
187,478,65,3,11243,201,1803,1
14,4,1,1,2779,268,205,1
5,1,0,1,1036,186,99,1
292,77,14,13,18897,196,5458,1
11,0,0,0,218,42,10,1
235,268,21,28,36100,1478,1570,1
0,0,0,0,141,27,5,1
416,769,43,10,18880,6583,405,1
1118,1201,168,137,44166,4855,881,1
244,88,13,6,8974,308,801,1
815,697,94,120,30037,332,865,1
1580,735,13,20,61737,3021,2010,1
4,4,0,1,721,75,19,1
20,8,0,1,2047,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11210,168,1803,1
14,3,1,1,2723,268,205,1
5,0,0,1,1003,153,99,1
292,76,14,13,18864,196,5458,1
11,0,0,0,218,42,10,1
805,699,94,118,29958,332,862,1
85,91,9,16,15222,1478,712,1
0,0,0,0,141,27,5,1
416,770,43,10,18902,6583,405,1
1118,1202,168,137,44226,4855,881,1
244,90,13,6,9018,308,801,1
1580,736,13,20,61779,3021,2010,1
4,5,0,1,743,75,19,1
20,9,0,1,2069,57,705,1
147,53,12,8,10264,100,3279,1
187,478,65,3,11232,190,1803,1
14,4,1,1,2764,268,205,1
5,1,0,1,1025,175,99,1
292,77,14,13,18886,196,5458,1
11,0,0,0,218,42,10,1
121,131,16,16,20032,1478,906,1
0,0,0,0,141,27,5,1
416,769,43,10,18906,6583,405,1
1118,1201,168,137,44226,4855,881,1
244,88,13,6,9026,308,801,1
815,697,94,120,30063,332,865,1
1580,735,13,20,61780,3021,2010,1
4,4,0,1,747,75,19,1
95,141,4,1,14735,8691,236,1
20,8,0,1,2073,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11236,194,1803,1
14,3,1,1,2766,268,205,1
5,0,0,1,1029,179,99,1
292,76,14,13,18890,196,5458,1
11,0,0,0,218,42,10,1
805,699,94,118,29956,332,862,1
821,1017,107,49,121920,2183,5348,1
0,0,0,0,141,27,5,1
416,770,43,10,18900,6583,405,1
1118,1202,168,137,44208,4855,881,1
244,90,13,6,9014,308,801,1
1580,736,13,20,61769,3021,2010,1
4,5,0,1,741,75,19,1
20,9,0,1,2067,57,705,1
147,53,12,8,10264,100,3279,1
187,478,65,3,11230,188,1803,1
14,4,1,1,2754,268,205,1
5,1,0,1,1023,173,99,1
292,77,14,13,18884,196,5458,1
11,0,0,0,218,42,10,1
474,570,54,29,71841,1478,3174,1
0,0,0,0,141,27,5,1
416,769,43,10,18886,6583,405,1
1118,1201,168,137,44170,4855,881,1
244,88,13,6,8986,308,801,1
815,697,94,120,30043,332,865,1
1580,735,13,20,61742,3021,2010,1
4,4,0,1,727,75,19,1
20,8,0,1,2053,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11216,174,1803,1
14,3,1,1,2728,268,205,1
5,0,0,1,1009,159,99,1
292,76,14,13,18870,196,5458,1
11,0,0,0,218,42,10,1
280,332,31,31,43761,1478,2122,1
0,0,0,0,141,27,5,1
416,769,43,10,18866,6583,405,1
1118,1201,168,137,44126,4855,881,1
244,88,13,6,8946,308,801,1
815,697,94,120,30023,332,865,1
1580,735,13,20,61712,3021,2010,1
98,142,4,1,14709,8732,230,1
4,4,0,1,707,75,19,1
20,8,0,1,2033,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11196,154,1803,1
14,3,1,1,2694,268,205,1
5,0,0,1,989,139,99,1
292,76,14,13,18850,196,5458,1
98,142,4,1,14695,8736,234,1
11,0,0,0,218,42,10,1
219,214,13,22,32171,1478,1669,1
0,0,0,0,141,27,5,1
416,769,43,10,18912,6583,405,1
1118,1201,168,137,44246,4855,881,1
244,88,13,6,9038,308,801,1
815,697,94,120,30069,332,865,1
1580,735,13,20,61795,3021,2010,1
4,4,0,1,753,75,19,1
20,8,0,1,2079,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11242,200,1803,1
14,3,1,1,2779,268,205,1
5,0,0,1,1035,185,99,1
292,76,14,13,18896,196,5458,1
11,0,0,0,218,42,10,1
805,698,94,118,29935,332,862,1
2090,2426,227,58,290853,2144,14686,1
0,0,0,0,141,27,5,1
416,769,43,10,18879,6583,405,1
1118,1201,168,137,44157,4855,881,1
244,88,13,6,8972,308,801,1
1580,735,13,20,61734,3021,2010,1
4,4,0,1,720,75,19,1
20,8,0,1,2046,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11209,167,1803,1
14,3,1,1,2718,268,205,1
5,0,0,1,1002,152,99,1
292,76,14,13,18863,196,5458,1
11,0,0,0,218,42,10,1
543,654,58,16,81494,1478,4662,1
0,0,0,0,141,27,5,1
1044,438,9,9,76054,862,3967,1
416,769,43,10,18888,6583,405,1
1118,1201,168,137,44198,4855,881,1
244,88,13,6,8990,308,801,1
815,697,94,120,30045,332,865,1
1580,735,13,20,61757,3021,2010,1
4,4,0,1,729,75,19,1
20,8,0,1,2055,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11218,176,1803,1
14,3,1,1,2743,268,205,1
5,0,0,1,1011,161,99,1
292,76,14,13,18872,196,5458,1
11,0,0,0,218,42,10,1
0,0,0,0,107,25,3,1
3939,1132,9,20,171781,158,20151,1
987,1066,96,44,37697,7486,805,1
815,697,94,120,30045,332,865,1
1559,730,16,20,60856,3012,1977,1
4,4,0,1,729,75,19,1
790,862,118,107,34279,4855,689,1
0,0,0,0,107,25,3,1
1016,1269,113,22,154427,1939,7784,1
0,0,0,0,141,27,5,1
416,771,43,10,18888,6583,405,1
1118,1203,168,137,44184,4855,881,1
244,92,13,6,8990,308,801,1
815,699,94,120,30045,332,865,1
1580,737,13,20,61750,3021,2010,1
4,6,0,1,729,75,19,1
20,10,0,1,2055,57,705,1
147,53,12,8,10264,100,3279,1
187,479,65,3,11218,176,1803,1
14,5,1,1,2736,268,205,1
5,2,0,1,1011,161,99,1
292,78,14,13,18872,196,5458,1
11,0,0,0,218,42,10,1
1482,1716,149,19,210498,1478,9701,1
0,0,0,0,141,27,5,1
416,769,43,10,18892,6583,405,1
1118,1201,168,137,44194,4855,881,1
244,88,13,6,8998,308,801,1
815,697,94,120,30049,332,865,1
1580,735,13,20,61759,3021,2010,1
4,4,0,1,733,75,19,1
20,8,0,1,2059,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11222,180,1803,1
14,3,1,1,2741,268,205,1
5,0,0,1,1015,165,99,1
292,76,14,13,18876,196,5458,1
11,0,0,0,218,42,10,1
196,172,21,16,27731,1478,1396,1
0,0,0,0,141,27,5,1
416,769,43,10,18885,6583,405,1
1118,1201,168,137,44179,4855,881,1
244,88,13,6,8984,308,801,1
815,697,94,120,30042,332,865,1
1580,735,13,20,61746,3021,2010,1
4,4,0,1,726,75,19,1
20,8,0,1,2052,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11215,173,1803,1
14,3,1,1,2732,268,205,1
5,0,0,1,1008,158,99,1
292,76,14,13,18869,196,5458,1
11,0,0,0,218,42,10,1
805,698,94,118,29925,332,862,1
1012,1090,124,22,134756,2229,7189,1
0,0,0,0,141,27,5,1
416,769,43,10,18869,6583,405,1
1118,1201,168,137,44141,4855,881,1
244,88,13,6,8952,308,801,1
1580,735,13,20,61721,3021,2010,1
263,606,12,3,23106,3624,907,1
4,4,0,1,710,75,19,1
20,8,0,1,2036,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11199,157,1803,1
14,3,1,1,2705,268,205,1
5,0,0,1,992,142,99,1
292,76,14,13,18853,196,5458,1
11,0,0,0,218,42,10,1
805,698,94,118,29974,332,862,1
1961,2301,252,76,285214,1478,12525,1
0,0,0,0,141,27,5,1
416,769,43,10,18918,6583,405,1
1118,1201,168,137,44260,4855,881,1
244,88,13,6,9050,308,801,1
1580,735,13,20,61803,3021,2010,1
476,921,25,4,45208,3842,1549,1
4,4,0,1,759,75,19,1
20,8,0,1,2085,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11248,206,1803,1
14,3,1,1,2789,268,205,1
5,0,0,1,1041,191,99,1
292,76,14,13,18902,196,5458,1
11,0,0,0,218,42,10,1
805,698,94,118,29949,332,862,1
41,14,1,2,2325,388,89,1
1928,2331,216,123,281857,2180,12620,1
0,0,0,0,141,27,5,1
416,769,43,10,18893,6583,405,1
1118,1201,168,137,44205,4855,881,1
244,88,13,6,9000,308,801,1
101,143,4,1,14998,8769,246,1
1556,729,13,19,61101,2900,1996,1
4,4,0,1,734,75,19,1
20,8,0,1,2060,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11223,181,1803,1
14,3,1,1,2749,268,205,1
5,0,0,1,1016,166,99,1
98,142,4,1,14804,8716,236,1
292,76,14,13,18877,196,5458,1
11,0,0,0,218,42,10,1
1101,1216,119,19,152446,1596,8039,1
0,0,0,0,141,27,5,1
244,92,13,6,8960,308,801,1
20,10,0,1,2044,57,705,1
147,53,12,8,10264,100,3279,1
187,479,65,3,11207,165,1803,1
292,78,14,13,18861,196,5458,1
11,0,0,0,218,42,10,1
805,698,94,118,29950,332,862,1
1039,1122,121,28,147935,1492,8974,1
0,0,0,0,141,27,5,1
416,769,43,10,18894,6583,405,1
1118,1201,168,137,44198,4855,881,1
244,88,13,6,9002,308,801,1
1580,735,13,20,61762,3021,2010,1
4,4,0,1,735,75,19,1
20,8,0,1,2061,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11224,182,1803,1
14,3,1,1,2746,268,205,1
5,0,0,1,1017,167,99,1
292,76,14,13,18878,196,5458,1
11,0,0,0,218,42,10,1
805,698,94,118,29950,332,862,1
2065,2349,207,31,287247,1585,13465,1
0,0,0,0,141,27,5,1
416,769,43,10,18894,6583,405,1
1118,1201,168,137,44202,4855,881,1
244,88,13,6,9002,308,801,1
98,142,4,1,14692,8701,222,1
1580,735,13,20,61762,3021,2010,1
4,4,0,1,735,75,19,1
20,8,0,1,2061,57,705,1
147,53,12,8,10264,100,3279,1
187,477,65,3,11224,182,1803,1
14,3,1,1,2748,268,205,1
5,0,0,1,1017,167,99,1
292,76,14,13,18878,196,5458,1
11,0,0,0,218,42,10,1
85,90,9,16,15200,1478,718,1
0,0,0,0,141,27,5,1
416,769,43,10,18909,6583,405,1
1118,1201,168,137,44231,4855,881,1
244,88,13,6,9032,308,801,1
